CHR	BIN_START	N_SNP	RHO	RR
2	27200001	282	903.128990000019	0.602085993333346

2	27300001	357	685.017612999984	0.456678408666656

2	27400001	361	704.158351000033	0.469438900666689

2	27500001	284	760.537102999976	0.507024735333317

2	27600001	270	494.960759	0.329973839333333

2	27700001	367	449.978494999969	0.299985663333313

2	27800001	298	1163.270495	0.775513663333333

2	27900001	458	1702.94034799996	1.13529356533331

2	28000001	342	1408.94824400003	0.939298829333353

2	28100001	237	981.419592000002	0.654279728000001

2	28200001	238	1023.62765999998	0.682418439999987

2	28300001	299	1055.34034799999	0.703560231999993

2	28400001	353	1019.78658900002	0.679857726000013

2	28500001	285	1100.59920500001	0.73373280333334

2	28600001	185	1108.46162099997	0.73897441399998

2	28700001	127	1156.23831100001	0.770825540666673

2	28800001	281	1042.099633	0.694733088666667

2	28900001	742	1485.21086200003	0.990140574666687

2	29000001	172	1622.759549	1.08183969933333

2	29100001	220	1680.75801000005	1.12050534000003

2	29200001	606	1925.13029999998	1.28342019999999

2	29300001	344	2026.82021100001	1.35121347400001

2	29400001	479	1521.733586	1.01448905733333

2	29500001	730	1556.42367699989	1.03761578466659

2	29600001	1253	12699.7921290001	8.46652808600007

2	29700001	344	925.262582999807	0.616841721999871

2	29800001	724	1534.25510300011	1.02283673533341

2	29900001	932	956.327354000026	0.637551569333351

2	30000001	553	983.499043999999	0.655666029333333

2	30100001	398	1847.19102200003	1.23146068133335

2	30200001	245	1610.50466499997	1.07366977666665

2	30300001	263	1043.316456	0.695544304

2	30400001	576	1073.79817000005	0.7158654466667

2	30500001	330	1862.52064600004	1.24168043066669

2	30600001	462	2240.39310599995	1.49359540399997

2	30700001	530	1963.71371000002	1.30914247333335

2	30800001	358	1581.58709300002	1.05439139533335

2	30900001	377	1562.84004099999	1.04189336066666

2	31000001	647	1650.251786	1.10016785733333

2	31100001	507	1650.34907499997	1.10023271666665

2	31200001	467	1566.86157000005	1.04457438000003

2	31300001	596	1616.91026800004	1.07794017866669

2	31400001	421	1870.31171099996	1.24687447399997

2	31500001	485	944.735731000008	0.629823820666672

2	31600001	417	1870.45156599999	1.24696771066666

2	31700001	385	1593.48359	1.06232239333333

2	31800001	474	2470.31642100004	1.64687761400003

2	31900001	158	1911.87792699998	1.27458528466665

2	32000001	722	1229.92682399997	0.81995121599998

2	32100001	347	1337.30102600032	0.891534017333547

2	32200001	1012	1452.01874700001	0.968012498000007

2	32300001	867	990.417554000061	0.660278369333374

2	32400001	989	1020.77770899996	0.68051847266664

2	32500001	686	776.67668299999	0.517784455333327

2	32600001	835	869.238196000002	0.579492130666668

2	32700001	518	844.847008999958	0.563231339333305

2	32800001	428	492.032301000018	0.328021534000012

3	1	999	2752.614567	1.835076378

3	100001	983	3510.35861	2.34023907333333

3	200001	817	1874.270664	1.249513776

3	300001	1335	4812.884642	3.20858976133333

3	400001	1210	6942.020264	4.62801350933333

3	500001	893	7708.484082	5.138989388

3	600001	1166	7760.74627100001	5.17383084733334

3	700001	1035	7554.913911	5.036609274

3	800001	923	7656.88435499999	5.10458956999999

3	900001	947	7709.341686	5.139561124

3	1000001	867	7698.59169200001	5.13239446133334

3	1100001	1038	7701.86361499999	5.13457574333333

3	1200001	1244	7648.47259499999	5.09898172999999

3	1300001	974	7680.79278200001	5.12052852133334

3	1400001	794	7680.517067	5.12034471133333

3	1500001	709	7672.38884	5.11492589333333

3	1600001	690	7859.15394900001	5.23943596600001

3	1700001	332	7590.945561	5.060630374

3	1800001	581	7592.937189	5.061958126

3	1900001	568	7672.96401999999	5.11530934666666

3	2000001	809	7733.41836900003	5.15561224600002

3	2100001	452	7615.59995399999	5.07706663599999

3	2200001	497	7651.50578500001	5.10100385666667

3	2300001	504	3268.743199	2.17916213266667

3	2400001	415	5351.317145	3.56754476333333

3	2500001	512	8100.12108400001	5.40008072266667

3	2600001	412	8289.49438899999	5.52632959266666

3	2700001	513	8744.52911499999	5.82968607666666

3	2800001	372	8603.80806100003	5.73587204066669

3	2900001	382	7836.29527299999	5.22419684866666

3	3000001	348	8300.68643100001	5.53379095400001

3	3100001	461	8453.33245399998	5.63555496933332

3	3200001	314	8432.49939300001	5.62166626200001

3	3300001	414	8419.702658	5.61313510533333

3	3400001	605	8396.46393899998	5.59764262599999

3	3500001	460	8244.03347	5.49602231333333

3	3600001	510	8391.53518700004	5.59435679133336

3	3700001	520	8485.208878	5.65680591866667

3	3800001	476	8523.18089299998	5.68212059533332

3	3900001	348	8230.06157199999	5.48670771466666

3	4000001	497	8496.32007700004	5.66421338466669

3	4100001	404	8352.79397399994	5.56852931599996

3	4200001	448	8286.92536400003	5.52461690933335

3	4300001	333	5543.85269399996	3.69590179599997

3	4400001	367	4766.11129000002	3.17740752666668

3	4500001	248	4706.18501899999	3.13745667933333

3	4600001	314	4731.42557799999	3.15428371866666

3	4700001	284	4996.66599700002	3.33111066466668

3	4800001	268	3073.75530899998	2.04917020599999

3	4900001	148	2428.77112300001	1.61918074866667

3	5000001	206	2364.141199	1.57609413266667

3	5100001	323	2515.49269099999	1.67699512733333

3	5200001	197	2318.02394200001	1.54534929466667

3	5300001	146	2447.05546500001	1.63137031000001

3	5400001	348	2488.17068199998	1.65878045466665

3	5500001	224	2468.028375	1.64535225

3	5600001	124	2237.17138200002	1.49144758800001

3	5700001	266	2089.798349	1.39319889933333

3	5800001	381	2084.68424699999	1.38978949799999

3	5900001	219	2013.986587	1.34265772466667

3	6000001	246	2090.681957	1.39378797133333

3	6100001	217	2107.762599	1.405175066

3	6200001	221	2405.36014399999	1.60357342933333

3	6300001	199	1546.06685	1.03071123333333

3	6400001	234	1586.20063100001	1.05746708733334

3	6500001	228	1274.46821300001	0.84964547533334

3	6600001	237	2291.129409	1.527419606

3	6700001	220	2740.70188899999	1.82713459266666

3	6800001	253	2678.78083500001	1.78585389000001

3	6900001	210	2592.970608	1.728647072

3	7000001	187	1673.38576600001	1.11559051066667

3	7100001	164	1113.57644899999	0.742384299333327

3	7200001	141	1763.923035	1.17594869

3	7300001	165	1742.22157900001	1.16148105266667

3	7400001	335	1327.730515	0.885153676666667

3	7500001	225	394.000642000032	0.262667094666688

3	7600001	223	682.201651000003	0.454801100666669

3	7700001	187	664.016003999999	0.442677335999999

3	7800001	170	631.696081999996	0.421130721333331

3	7900001	170	1147.162057	0.764774704666667

3	8000001	170	828.984655999999	0.552656437333333

3	8100001	188	1171.38940299999	0.78092626866666

3	8200001	244	871.332616000015	0.580888410666677

3	8300001	185	886.380854000005	0.590920569333337

3	8400001	181	817.609666000001	0.545073110666667

3	8500001	184	845.805595000002	0.563870396666668

3	8600001	211	841.138293	0.560758862

3	8700001	119	855.533377999989	0.570355585333326

3	8800001	164	830.00000200001	0.553333334666673

3	8900001	197	901.585472999989	0.601056981999993

3	9000001	178	798.063796999998	0.532042531333332

3	9100001	220	484.404543999992	0.322936362666661

3	9200001	150	410.401328999992	0.273600885999995

3	9300001	191	705.96635499998	0.470644236666653

3	9400001	150	609.871734000016	0.406581156000011

3	9500001	295	386.925483000018	0.257950322000012

3	9600001	124	219.152380999995	0.14610158733333

3	9700001	202	434.798292000022	0.289865528000015

3	9800001	170	245.638480999997	0.163758987333331

3	9900001	238	192.452356999961	0.128301571333307

3	10000001	59	637.825068999997	0.425216712666665

3	10100001	114	199.376607	0.132917738

3	10200001	67	346.662856999999	0.231108571333333

3	10300001	137	307.661815000012	0.205107876666675

3	10400001	144	397.412770000012	0.264941846666675

3	10500001	101	234.255917000003	0.156170611333335

3	10600001	87	100.359534	0.066906356

3	10700001	102	72.896118	0.048597412

3	10800001	55	1731.87576299999	1.15458384199999

3	11100001	65	349.540143000003	0.233026762000002

3	11300001	68	10.039517	0.00669301133333333

3	11400001	106	43.4062019999996	0.0289374679999997

3	11500001	112	1704.62089499996	1.13641392999997

3	11600001	52	2696.737974	1.797825316

3	12400001	117	320.737383999924	0.213824922666616

3	12500001	101	2028.40078000007	1.35226718666671

3	12600001	56	57.5552559999953	0.0383701706666635

3	12700001	73	30.7070739999991	0.0204713826666661

3	12800001	146	1424.84630599997	0.949897537333313

3	12900001	65	80.8833549999944	0.0539222366666629

3	13000001	316	4478.80121299989	2.98586747533326

3	13100001	82	551.221551000118	0.367481034000079

3	13400001	124	2429.43800300001	1.61962533533334

3	13800001	56	2005.59502699999	1.33706335133333

3	13900001	80	1257.00793800001	0.838005292000007

3	14200001	121	3664.585151	2.44305676733333

3	14400001	53	3996.23880299997	2.66415920199998

3	15700001	62	66.3245010000008	0.0442163340000005

3	15800001	65	46.1339430000013	0.0307559620000009

3	15900001	86	137.465065000001	0.0916433766666673

3	16000001	56	83.4774940000028	0.0556516626666685

3	16100001	93	369.465913999976	0.246310609333317

3	16200001	128	119.956073999998	0.0799707159999987

3	16300001	568	1946.66281699982	1.29777521133321

3	16400001	183	425.812820999969	0.283875213999979

3	16500001	183	198.698352999987	0.132465568666658

3	16600001	133	142.603811000005	0.0950692073333367

3	16700001	112	441.02354000001	0.29401569333334

3	16800001	59	404.963059999993	0.269975373333329

3	16900001	58	728.34339500003	0.485562263333353

3	17000001	85	331.41843999999	0.22094562666666

3	17100001	88	255.717525999987	0.170478350666658

3	17200001	123	655.062348000001	0.436708232000001

3	17300001	56	742.263404000029	0.494842269333353

3	17400001	58	1137.03447199998	0.75802298133332

3	17500001	65	447.753908000013	0.298502605333342

3	17600001	58	119.183732999999	0.0794558219999993

3	17700001	121	1042.33066399997	0.694887109333313

3	17800001	88	902.65191000002	0.601767940000013

3	17900001	185	226.537076000009	0.151024717333339

3	18000001	277	632.832808999998	0.421888539333332

3	18100001	186	151.681206000002	0.101120804000001

3	18200001	167	717.389635999939	0.478259757333293

3	18300001	85	325.334638000002	0.216889758666668

3	18400001	99	384.313896999997	0.256209264666665

3	18500001	93	129.011520000001	0.0860076800000007

3	18600001	82	231.959725000003	0.154639816666669

3	18700001	145	233.127668999997	0.155418445999998

3	18800001	215	1519.31753800001	1.01287835866667

3	18900001	204	130.934599000013	0.0872897326666753

3	19000001	149	92.2916030000015	0.0615277353333343

3	19100001	264	148.602501999978	0.099068334666652

3	19200001	70	12.0292239999999	0.0080194826666666

3	19300001	97	264.915207	0.176610138

3	19400001	173	36.2801269999972	0.0241867513333315

3	19500001	98	11.3688729999995	0.00757924866666633

3	19600001	127	24.1582509999989	0.0161055006666659

3	19700001	133	36.6305560000069	0.0244203706666713

3	19800001	110	453.430540000002	0.302287026666668

3	19900001	254	1646.27670399999	1.09751780266666

3	20000001	364	502.931787000042	0.335287858000028

3	20100001	186	401.957361000004	0.267971574000003

3	20200001	89	428.380652999991	0.285587101999994

3	20300001	62	620.285327000009	0.413523551333339

3	20400001	164	664.873795000002	0.443249196666668

3	20500001	199	550.783435000009	0.367188956666673

3	20600001	262	595.072218000008	0.396714812000005

3	20700001	194	608.838633999973	0.405892422666649

3	20800001	273	1257.63225300002	0.838421502000013

3	20900001	258	863.279888999971	0.575519925999981

3	21000001	243	879.819312999992	0.586546208666661

3	21100001	237	842.958156000009	0.561972104000006

3	21200001	94	697.367857999981	0.464911905333321

3	21300001	159	522.198969999982	0.348132646666655

3	21400001	94	452.844304000001	0.301896202666667

3	21500001	107	587.510934000007	0.391673956000005

3	21600001	81	499.024919999997	0.332683279999998

3	21700001	69	411.610620999999	0.274407080666666

3	21800001	217	782.324889999975	0.52154992666665

3	21900001	139	647.418014999994	0.431612009999996

3	22000001	90	601.033130000011	0.400688753333341

3	22100001	233	956.292394999993	0.637528263333329

3	22200001	237	1089.52280499994	0.726348536666627

3	22300001	216	437.575278999978	0.291716852666652

3	22400001	294	585.620181000021	0.390413454000014

3	22500001	188	707.613040000016	0.471742026666677

3	22600001	177	582.871087000003	0.388580724666669

3	22700001	121	392.419405999997	0.261612937333331

3	22800001	98	281.827708000001	0.187885138666667

3	22900001	140	344.382532999997	0.229588355333331

3	23000001	156	281.296625999977	0.187531083999985

3	23100001	123	446.630603999999	0.297753735999999

3	23200001	132	628.547087999991	0.419031391999994

3	23300001	92	353.856287000008	0.235904191333339

3	23400001	134	476.98708899999	0.31799139266666

3	23500001	112	783.46047100001	0.522306980666673

3	23600001	255	675.36934399999	0.450246229333327

3	23700001	149	1031.21834000002	0.687478893333347

3	23800001	173	1117.33931299998	0.74489287533332

3	23900001	168	919.175215999986	0.612783477333324

3	24000001	333	5116.03622799999	3.41069081866666

3	24100001	142	4996.41268000012	3.33094178666675

3	24200001	274	5404.83311400002	3.60322207600001

3	24300001	245	2537.90337399994	1.69193558266663

3	24400001	200	1725.49335900007	1.15032890600005

3	24500001	237	2418.31524099998	1.61221016066665

3	24600001	219	2796.64023199997	1.86442682133331

3	24700001	227	3055.46501399998	2.03697667599999

3	24800001	287	3050.30265200004	2.03353510133336

3	24900001	206	3145.55983500001	2.09703989000001

3	25000001	279	3052.85964499998	2.03523976333332

3	25100001	287	3102.45950300005	2.06830633533337

3	25200001	294	3102.02338999995	2.0680155933333

3	25300001	311	8528.13985699986	5.68542657133324

3	25400001	269	8694.97714400007	5.79665142933338

3	25500001	332	8695.49657400014	5.79699771600009

3	25600001	350	9474.26742900005	6.31617828600003

3	25700001	207	8083.6946549999	5.38912976999993

3	25800001	267	8687.03858799986	5.79135905866657

3	25900001	275	8737.93370899999	5.82528913933333

3	26000001	174	8996.54948400003	5.99769965600002

3	26100001	221	8687.32693100018	5.79155128733345

3	26200001	312	8750.61896600001	5.83374597733334

3	26300001	317	8839.03425899997	5.89268950599998

3	26400001	112	8973.58556599999	5.98239037733333

3	26500001	137	8423.32218099998	5.61554812066665

3	26600001	455	7323.18050299998	4.88212033533332

3	26700001	351	6224.86666099998	4.14991110733332

3	26800001	281	6260.89111599994	4.17392741066663

3	26900001	497	6165.11013600014	4.11007342400009

3	27000001	357	6360.144901	4.24009660066667

3	27100001	345	6105.9367239998	4.07062448266653

3	27200001	363	5904.49654100005	3.93633102733337

3	27300001	741	3823.16148299991	2.54877432199994

3	27400001	330	3770.78499100007	2.51385666066671

3	27500001	343	3839.551231	2.55970082066667

3	27600001	431	3684.41903300001	2.45627935533334

3	27700001	322	3971.00424199997	2.64733616133331

3	27800001	375	3982.04568300003	2.65469712200002

3	27900001	427	4007.84515900006	2.67189677266671

3	28000001	464	5025.41195000013	3.35027463333342

3	28100001	453	10034.18803	6.68945868666667

3	28200001	799	10520.7848659998	7.0138565773332

3	28300001	382	11454.9008649999	7.6366005766666

3	28400001	425	10461.2303260003	6.97415355066687

3	28500001	552	11216.4663749999	7.47764424999993

3	28600001	567	10810.8496059999	7.2072330706666

3	28700001	481	11091.0364570001	7.39402430466673

3	28800001	504	10922.7512769999	7.2818341846666

3	28900001	616	11017.085792	7.34472386133333

3	29000001	403	11003.4272200001	7.33561814666673

3	29100001	443	10995.9038680002	7.3306025786668

3	29200001	384	11018.7607229998	7.34584048199987

3	29300001	486	11193.5484890001	7.4623656593334

3	29400001	427	10807.98353	7.20532235333333

3	29500001	549	11142.736084	7.42849072266667

3	29600001	557	10897.5037349997	7.2650024899998

3	29700001	415	6671.08338200008	4.44738892133339

3	29800001	643	6282.35133100017	4.18823422066678

3	29900001	442	6260.79984700001	4.17386656466667

3	30000001	365	6178.94849099994	4.11929899399996

3	30100001	506	6257.00525199985	4.17133683466657

3	30200001	602	6490.99549900001	4.32733033266667

3	30300001	433	6019.02732000013	4.01268488000009

3	30400001	463	6338.34466899994	4.22556311266663

3	30500001	310	6226.76665000013	4.15117776666675

3	30600001	499	6189.2887339998	4.1261924893332
